,Date,sourceCurrency,targetCurrency,askRate,bidRateCK
1706,2025-05-27,THB,VND,824.0,771.0
1707,2025-05-27,USD,VND,,
1708,2025-05-27,USD,VND,,
1709,2025-05-27,USD,VND,26098.0,25757.0
1710,2025-05-28,AUD,VND,17057.0,16476.0
1711,2025-05-28,CAD,VND,19157.0,18541.0
1712,2025-05-28,CHF,VND,31766.0,31128.0
1713,2025-05-28,CNY,VND,3670.0,3530.0
1714,2025-05-28,EUR,VND,30101.0,29070.0
1715,2025-05-28,GBP,VND,35616.0,34683.0
1716,2025-05-28,HKD,VND,3384.0,3182.0
1717,2025-05-28,JPY,VND,183.79,177.6
1718,2025-05-28,KRW,VND,19.6,17.7
1719,2025-05-28,NZD,VND,15794.0,15201.0
1720,2025-05-28,SGD,VND,20427.0,19907.0
1721,2025-05-28,THB,VND,828.0,775.0
1722,2025-05-28,USD,VND,,
1723,2025-05-28,USD,VND,,
1724,2025-05-28,USD,VND,26150.0,25805.0
1725,2025-05-29,AUD,VND,17076.0,16495.0
1726,2025-05-29,CAD,VND,19183.0,18562.0
1727,2025-05-29,CHF,VND,31749.0,31095.0
1728,2025-05-29,CNY,VND,3670.0,3530.0
1729,2025-05-29,EUR,VND,30009.0,28978.0
1730,2025-05-29,GBP,VND,35562.0,34622.0
1731,2025-05-29,HKD,VND,3390.0,3187.0
1732,2025-05-29,JPY,VND,182.78,176.62
1733,2025-05-29,KRW,VND,19.5,17.7
1734,2025-05-29,NZD,VND,15802.0,15209.0
1735,2025-05-29,SGD,VND,20430.0,19900.0
1736,2025-05-29,THB,VND,825.0,772.0
1737,2025-05-29,USD,VND,,
1738,2025-05-29,USD,VND,,
1739,2025-05-29,USD,VND,26195.0,25850.0
1740,2025-05-30,AUD,VND,17026.0,16448.0
1741,2025-05-30,CAD,VND,19206.0,18586.0
1742,2025-05-30,CHF,VND,31975.0,31324.0
1743,2025-05-30,CNY,VND,3670.0,3530.0
1744,2025-05-30,EUR,VND,30159.0,29126.0
1745,2025-05-30,GBP,VND,35600.0,34659.0
1746,2025-05-30,HKD,VND,3391.0,3188.0
1747,2025-05-30,JPY,VND,184.46,178.3
1748,2025-05-30,KRW,VND,19.6,17.8
1749,2025-05-30,NZD,VND,15783.0,15195.0
1750,2025-05-30,SGD,VND,20427.0,19907.0
1751,2025-05-30,THB,VND,826.0,772.0
1752,2025-05-30,USD,VND,,
1753,2025-05-30,USD,VND,,
1754,2025-05-30,USD,VND,26215.0,25870.0
1755,2025-05-31,AUD,VND,17064.0,16482.0
1756,2025-05-31,CAD,VND,19313.0,18689.0
1757,2025-05-31,CHF,VND,32033.0,31382.0
1758,2025-05-31,CNY,VND,3670.0,3530.0
1759,2025-05-31,EUR,VND,30222.0,29178.0
1760,2025-05-31,GBP,VND,35577.0,34625.0
1761,2025-05-31,HKD,VND,3393.0,3189.0
1762,2025-05-31,JPY,VND,184.39,178.13
1763,2025-05-31,KRW,VND,19.6,17.8
1764,2025-05-31,NZD,VND,15802.0,15200.0
1765,2025-05-31,SGD,VND,20438.0,19898.0
1766,2025-05-31,THB,VND,824.0,770.0
1767,2025-05-31,USD,VND,,
1768,2025-05-31,USD,VND,,
1769,2025-05-31,USD,VND,26225.0,25870.0
1770,2025-06-02,AUD,VND,17178.0,16599.0
1771,2025-06-02,CAD,VND,19365.0,18745.0
1772,2025-06-02,CHF,VND,32230.0,31575.0
1773,2025-06-02,CNY,VND,3670.0,3530.0
1774,2025-06-02,EUR,VND,30391.0,29360.0
1775,2025-06-02,GBP,VND,35757.0,34816.0
1776,2025-06-02,HKD,VND,3390.0,3187.0
1777,2025-06-02,JPY,VND,185.7,179.5
1778,2025-06-02,KRW,VND,19.6,17.7
1779,2025-06-02,NZD,VND,15935.0,15345.0
1780,2025-06-02,SGD,VND,20489.0,19969.0
1781,2025-06-02,THB,VND,830.0,777.0
1782,2025-06-02,USD,VND,,
1783,2025-06-02,USD,VND,,
1784,2025-06-02,USD,VND,26208.0,25863.0
1785,2025-06-03,AUD,VND,17137.0,16559.0
1786,2025-06-03,CAD,VND,19335.0,18714.0
1787,2025-06-03,CHF,VND,32190.0,31543.0
1788,2025-06-03,CNY,VND,3670.0,3530.0
1789,2025-06-03,EUR,VND,30392.0,29359.0
1790,2025-06-03,GBP,VND,35727.0,34786.0
1791,2025-06-03,HKD,VND,3392.0,3189.0
1792,2025-06-03,JPY,VND,185.88,179.72
1793,2025-06-03,KRW,VND,19.6,17.8
1794,2025-06-03,NZD,VND,15917.0,15324.0
1795,2025-06-03,SGD,VND,20506.0,19975.0
1796,2025-06-03,THB,VND,832.0,778.0
1797,2025-06-03,USD,VND,,
1798,2025-06-03,USD,VND,,
1799,2025-06-03,USD,VND,26230.0,25885.0
1800,2025-06-04,AUD,VND,17209.0,16628.0
1801,2025-06-04,CAD,VND,19383.0,18762.0
1802,2025-06-04,CHF,VND,32047.0,31393.0
1803,2025-06-04,CNY,VND,3670.0,3530.0
1804,2025-06-04,EUR,VND,30370.0,29326.0
1805,2025-06-04,GBP,VND,35832.0,34891.0
1806,2025-06-04,HKD,VND,3396.0,3193.0
1807,2025-06-04,JPY,VND,184.62,178.45
1808,2025-06-04,KRW,VND,19.7,17.9
1809,2025-06-04,NZD,VND,15961.0,15368.0
1810,2025-06-04,SGD,VND,20491.0,19965.0
1811,2025-06-04,THB,VND,829.0,776.0
1812,2025-06-04,USD,VND,,
1813,2025-06-04,USD,VND,,
1814,2025-06-04,USD,VND,26254.0,25920.0
1815,2025-06-05,AUD,VND,17294.0,16713.0
1816,2025-06-05,CAD,VND,19456.0,18835.0
1817,2025-06-05,CHF,VND,32186.0,31535.0
1818,2025-06-05,CNY,VND,3670.0,3530.0
1819,2025-06-05,EUR,VND,30444.0,29414.0
1820,2025-06-05,GBP,VND,35899.0,34958.0
1821,2025-06-05,HKD,VND,3394.0,3192.0
1822,2025-06-05,JPY,VND,185.71,179.51
1823,2025-06-05,KRW,VND,19.9,18.1
1824,2025-06-05,NZD,VND,16047.0,15456.0
1825,2025-06-05,SGD,VND,20562.0,20034.0
1826,2025-06-05,THB,VND,834.0,781.0
1827,2025-06-05,USD,VND,,
1828,2025-06-05,USD,VND,,
1829,2025-06-05,USD,VND,26244.0,25910.0
1830,2025-06-06,AUD,VND,17221.0,16645.0
1831,2025-06-06,CAD,VND,19404.0,18785.0
1832,2025-06-06,CHF,VND,32086.0,31431.0
1833,2025-06-06,CNY,VND,3670.0,3530.0
1834,2025-06-06,EUR,VND,30413.0,29382.0
1835,2025-06-06,GBP,VND,35784.0,34833.0
1836,2025-06-06,HKD,VND,3391.0,3188.0
1837,2025-06-06,JPY,VND,184.32,178.17
1838,2025-06-06,KRW,VND,19.9,18.1
1839,2025-06-06,NZD,VND,15979.0,15386.0
1840,2025-06-06,SGD,VND,20520.0,19990.0
1841,2025-06-06,THB,VND,831.0,777.0
1842,2025-06-06,USD,VND,,
1843,2025-06-06,USD,VND,,
1844,2025-06-06,USD,VND,26230.0,25885.0
1845,2025-06-07,AUD,VND,17235.0,16648.0
1846,2025-06-07,CAD,VND,19394.0,18764.0
1847,2025-06-07,CHF,VND,32090.0,31431.0
1848,2025-06-07,CNY,VND,3670.0,3530.0
1849,2025-06-07,EUR,VND,30362.0,29317.0
1850,2025-06-07,GBP,VND,35772.0,34807.0
1851,2025-06-07,HKD,VND,3392.0,3188.0
1852,2025-06-07,JPY,VND,183.48,177.22
1853,2025-06-07,KRW,VND,19.9,18.1
1854,2025-06-07,NZD,VND,15946.0,15355.0
1855,2025-06-07,SGD,VND,20475.0,19938.0
1856,2025-06-07,THB,VND,827.0,773.0
1857,2025-06-07,USD,VND,,
1858,2025-06-07,USD,VND,,
1859,2025-06-07,USD,VND,26240.0,25885.0
1860,2025-06-09,AUD,VND,17322.0,16741.0
1861,2025-06-09,CAD,VND,19407.0,18791.0
1862,2025-06-09,CHF,VND,32130.0,31494.0
1863,2025-06-09,CNY,VND,3670.0,3530.0
1864,2025-06-09,EUR,VND,30435.0,29405.0
1865,2025-06-09,GBP,VND,35867.0,34931.0
1866,2025-06-09,HKD,VND,3390.0,3187.0
1867,2025-06-09,JPY,VND,184.36,178.21
1868,2025-06-09,KRW,VND,20.0,18.1
1869,2025-06-09,NZD,VND,16063.0,15475.0
1870,2025-06-09,SGD,VND,20535.0,20006.0
1871,2025-06-09,THB,VND,829.0,776.0
1872,2025-06-09,USD,VND,,
1873,2025-06-09,USD,VND,,
1874,2025-06-09,USD,VND,26222.0,25880.0
1875,2025-06-10,AUD,VND,17269.0,16690.0
1876,2025-06-10,CAD,VND,19349.0,18728.0
1877,2025-06-10,CHF,VND,32043.0,31404.0
1878,2025-06-10,CNY,VND,3670.0,3530.0
1879,2025-06-10,EUR,VND,30362.0,29329.0
1880,2025-06-10,GBP,VND,35621.0,34680.0
1881,2025-06-10,HKD,VND,3386.0,3183.0
1882,2025-06-10,JPY,VND,183.34,177.18
1883,2025-06-10,KRW,VND,19.9,18.1
1884,2025-06-10,NZD,VND,16009.0,15416.0
1885,2025-06-10,SGD,VND,20488.0,19959.0
1886,2025-06-10,THB,VND,829.0,775.0
1887,2025-06-10,USD,VND,,
1888,2025-06-10,USD,VND,,
1889,2025-06-10,USD,VND,26192.0,25847.0
1890,2025-06-11,AUD,VND,17270.0,16694.0
1891,2025-06-11,CAD,VND,19387.0,18769.0
1892,2025-06-11,CHF,VND,32034.0,31399.0
1893,2025-06-11,CNY,VND,3670.0,3530.0
1894,2025-06-11,EUR,VND,30435.0,29407.0
1895,2025-06-11,GBP,VND,35666.0,34722.0
1896,2025-06-11,HKD,VND,3387.0,3185.0
1897,2025-06-11,JPY,VND,183.01,176.88
1898,2025-06-11,KRW,VND,19.7,17.9
1899,2025-06-11,NZD,VND,15991.0,15402.0
1900,2025-06-11,SGD,VND,20506.0,19978.0
1901,2025-06-11,THB,VND,829.0,776.0
1902,2025-06-11,USD,VND,,
1903,2025-06-11,USD,VND,,
1904,2025-06-11,USD,VND,26210.0,25868.0
1905,2025-06-12,AUD,VND,17232.0,16648.0
1906,2025-06-12,CAD,VND,19435.0,18818.0
1907,2025-06-12,CHF,VND,32360.0,31708.0
1908,2025-06-12,CNY,VND,3670.0,3530.0
1909,2025-06-12,EUR,VND,30784.0,29751.0
1910,2025-06-12,GBP,VND,35858.0,34917.0
1911,2025-06-12,HKD,VND,3388.0,3186.0
1912,2025-06-12,JPY,VND,184.72,178.52
1913,2025-06-12,KRW,VND,19.7,17.9
1914,2025-06-12,NZD,VND,15981.0,15390.0
1915,2025-06-12,SGD,VND,20602.0,20074.0
1916,2025-06-12,THB,VND,834.0,780.0
1917,2025-06-12,USD,VND,,
1918,2025-06-12,USD,VND,,
1919,2025-06-12,USD,VND,26215.0,25870.0
1920,2025-06-13,AUD,VND,17213.0,16638.0
1921,2025-06-13,CAD,VND,19492.0,18876.0
1922,2025-06-13,CHF,VND,32434.0,31797.0
1923,2025-06-13,CNY,VND,3670.0,3530.0
1924,2025-06-13,EUR,VND,30712.0,29684.0
1925,2025-06-13,GBP,VND,35832.0,34902.0
1926,2025-06-13,HKD,VND,3393.0,3190.0
1927,2025-06-13,JPY,VND,184.51,178.37
1928,2025-06-13,KRW,VND,19.9,18.0
1929,2025-06-13,NZD,VND,15945.0,15355.0
1930,2025-06-13,SGD,VND,20583.0,20065.0
1931,2025-06-13,THB,VND,835.0,782.0
1932,2025-06-13,USD,VND,,
1933,2025-06-13,USD,VND,,
1934,2025-06-13,USD,VND,26223.0,25907.0
1935,2025-06-14,AUD,VND,17241.0,16651.0
1936,2025-06-14,CAD,VND,19561.0,18936.0
1937,2025-06-14,CHF,VND,32528.0,31868.0
1938,2025-06-14,CNY,VND,3670.0,3530.0
1939,2025-06-14,EUR,VND,30800.0,29758.0
1940,2025-06-14,GBP,VND,35905.0,34953.0
1941,2025-06-14,HKD,VND,3394.0,3191.0
1942,2025-06-14,JPY,VND,184.61,178.38
1943,2025-06-14,KRW,VND,19.9,18.0
1944,2025-06-14,NZD,VND,15956.0,15355.0
1945,2025-06-14,SGD,VND,20619.0,20079.0
1946,2025-06-14,THB,VND,837.0,782.0
1947,2025-06-14,USD,VND,,
1948,2025-06-14,USD,VND,,
1949,2025-06-14,USD,VND,26223.0,25910.0
1950,2025-06-16,AUD,VND,17303.0,16724.0
1951,2025-06-16,CAD,VND,19567.0,18949.0
1952,2025-06-16,CHF,VND,32523.0,31871.0
1953,2025-06-16,CNY,VND,3670.0,3530.0
1954,2025-06-16,EUR,VND,30860.0,29833.0
1955,2025-06-16,GBP,VND,35927.0,34998.0
1956,2025-06-16,HKD,VND,3392.0,3190.0
1957,2025-06-16,JPY,VND,184.44,178.3
1958,2025-06-16,KRW,VND,19.9,18.0
1959,2025-06-16,NZD,VND,16028.0,15439.0
1960,2025-06-16,SGD,VND,20629.0,20103.0
1961,2025-06-16,THB,VND,834.0,781.0
1962,2025-06-16,USD,VND,,
1963,2025-06-16,USD,VND,,
1964,2025-06-16,USD,VND,26242.0,25903.0
1965,2025-06-17,AUD,VND,17348.0,16769.0
1966,2025-06-17,CAD,VND,19588.0,18970.0
1967,2025-06-17,CHF,VND,32484.0,31821.0
1968,2025-06-17,CNY,VND,3670.0,3530.0
1969,2025-06-17,EUR,VND,30816.0,29785.0
1970,2025-06-17,GBP,VND,35855.0,34920.0
1971,2025-06-17,HKD,VND,3394.0,3192.0
1972,2025-06-17,JPY,VND,183.73,177.57
1973,2025-06-17,KRW,VND,19.8,18.0
1974,2025-06-17,NZD,VND,16097.0,15509.0
1975,2025-06-17,SGD,VND,20616.0,20085.0
1976,2025-06-17,THB,VND,833.0,779.0
1977,2025-06-17,USD,VND,,
1978,2025-06-17,USD,VND,,
1979,2025-06-17,USD,VND,26247.0,25920.0
1980,2025-06-18,AUD,VND,17280.0,16703.0
1981,2025-06-18,CAD,VND,19459.0,18839.0
1982,2025-06-18,CHF,VND,32288.0,31639.0
1983,2025-06-18,CNY,VND,3670.0,3530.0
1984,2025-06-18,EUR,VND,30690.0,29661.0
1985,2025-06-18,GBP,VND,35664.0,34726.0
1986,2025-06-18,HKD,VND,3396.0,3194.0
1987,2025-06-18,JPY,VND,183.63,177.48
1988,2025-06-18,KRW,VND,19.7,17.9
1989,2025-06-18,NZD,VND,16014.0,15424.0
1990,2025-06-18,SGD,VND,20572.0,20046.0
1991,2025-06-18,THB,VND,832.0,778.0
1992,2025-06-18,USD,VND,,
1993,2025-06-18,USD,VND,,
1994,2025-06-18,USD,VND,26243.0,25935.0
1995,2025-06-19,AUD,VND,17211.0,16631.0
1996,2025-06-19,CAD,VND,19411.0,18796.0
1997,2025-06-19,CHF,VND,32351.0,31699.0
1998,2025-06-19,CNY,VND,3690.0,3570.0
1999,2025-06-19,EUR,VND,30647.0,29620.0
2000,2025-06-19,GBP,VND,35598.0,34654.0
2001,2025-06-19,HKD,VND,3400.0,3197.0
2002,2025-06-19,JPY,VND,183.24,177.07
2003,2025-06-19,KRW,VND,19.6,17.8
2004,2025-06-19,NZD,VND,15890.0,15296.0
2005,2025-06-19,SGD,VND,20554.0,20028.0
2006,2025-06-19,THB,VND,830.0,776.0
2007,2025-06-19,USD,VND,,
2008,2025-06-19,USD,VND,,
2009,2025-06-19,USD,VND,26276.0,25965.0
2010,2025-06-20,AUD,VND,17284.0,16701.0
2011,2025-06-20,CAD,VND,19444.0,18827.0
2012,2025-06-20,CHF,VND,32383.0,31731.0
2013,2025-06-20,CNY,VND,3690.0,3570.0
2014,2025-06-20,EUR,VND,30798.0,29765.0
2015,2025-06-20,GBP,VND,35788.0,34837.0
2016,2025-06-20,HKD,VND,3401.0,3199.0
2017,2025-06-20,JPY,VND,183.45,177.25
2018,2025-06-20,KRW,VND,19.8,18.0
2019,2025-06-20,NZD,VND,15953.0,15362.0
2020,2025-06-20,SGD,VND,20616.0,20085.0
2021,2025-06-20,THB,VND,830.0,776.0
2022,2025-06-20,USD,VND,,
2023,2025-06-20,USD,VND,,
2024,2025-06-20,USD,VND,26282.0,25975.0
2025,2025-06-21,AUD,VND,17174.0,16592.0
2026,2025-06-21,CAD,VND,19392.0,18767.0
2027,2025-06-21,CHF,VND,32347.0,31688.0
2028,2025-06-21,CNY,VND,3690.0,3570.0
2029,2025-06-21,EUR,VND,30785.0,29743.0
2030,2025-06-21,GBP,VND,35676.0,34727.0
2031,2025-06-21,HKD,VND,3401.0,3197.0
2032,2025-06-21,JPY,VND,182.53,176.25
2033,2025-06-21,KRW,VND,19.8,18.0
2034,2025-06-21,NZD,VND,15864.0,15262.0
2035,2025-06-21,SGD,VND,20564.0,20034.0
2036,2025-06-21,THB,VND,829.0,774.0
2037,2025-06-21,USD,VND,,
2038,2025-06-21,USD,VND,,
2039,2025-06-21,USD,VND,26282.0,25965.0
2040,2025-06-23,AUD,VND,17039.0,16463.0
2041,2025-06-23,CAD,VND,19363.0,18745.0
2042,2025-06-23,CHF,VND,32413.0,31774.0
2043,2025-06-23,CNY,VND,3690.0,3570.0
2044,2025-06-23,EUR,VND,30745.0,29712.0
2045,2025-06-23,GBP,VND,35615.0,34675.0
2046,2025-06-23,HKD,VND,3410.0,3208.0
2047,2025-06-23,JPY,VND,180.9,174.72
2048,2025-06-23,KRW,VND,19.6,17.8
2049,2025-06-23,NZD,VND,15717.0,15126.0
2050,2025-06-23,SGD,VND,20541.0,20010.0
2051,2025-06-23,THB,VND,825.0,772.0
2052,2025-06-23,USD,VND,,
2053,2025-06-23,USD,VND,,
2054,2025-06-23,USD,VND,26279.0,26045.0
2055,2025-06-24,AUD,VND,17351.0,16770.0
2056,2025-06-24,CAD,VND,19442.0,18825.0
2057,2025-06-24,CHF,VND,32669.0,32013.0
2058,2025-06-24,CNY,VND,3690.0,3570.0
2059,2025-06-24,EUR,VND,31042.0,30009.0
2060,2025-06-24,GBP,VND,36146.0,35202.0
2061,2025-06-24,HKD,VND,3405.0,3202.0
2062,2025-06-24,JPY,VND,184.14,177.99
2063,2025-06-24,KRW,VND,19.9,18.0
2064,2025-06-24,NZD,VND,16062.0,15472.0
2065,2025-06-24,SGD,VND,20706.0,20186.0
2066,2025-06-24,THB,VND,833.0,779.0
2067,2025-06-24,USD,VND,,
2068,2025-06-24,USD,VND,,
2069,2025-06-24,USD,VND,26310.0,26005.0
2070,2025-06-25,AUD,VND,17300.0,16718.0
2071,2025-06-25,CAD,VND,19405.0,18788.0
2072,2025-06-25,CHF,VND,32799.0,32146.0
2073,2025-06-25,CNY,VND,3690.0,3570.0
2074,2025-06-25,EUR,VND,31003.0,29973.0
2075,2025-06-25,GBP,VND,36121.0,35174.0
2076,2025-06-25,HKD,VND,3403.0,3201.0
2077,2025-06-25,JPY,VND,183.17,177.0
2078,2025-06-25,KRW,VND,19.9,18.0
2079,2025-06-25,NZD,VND,16012.0,15426.0
2080,2025-06-25,SGD,VND,20689.0,20162.0
2081,2025-06-25,THB,VND,833.0,779.0
2082,2025-06-25,USD,VND,,
2083,2025-06-25,USD,VND,,
2084,2025-06-25,USD,VND,26307.0,25990.0
2085,2025-06-26,AUD,VND,17393.0,16814.0
2086,2025-06-26,CAD,VND,19441.0,18825.0
2087,2025-06-26,CHF,VND,33021.0,32372.0
2088,2025-06-26,CNY,VND,3690.0,3570.0
2089,2025-06-26,EUR,VND,31291.0,30264.0
2090,2025-06-26,GBP,VND,36421.0,35476.0
2091,2025-06-26,HKD,VND,3399.0,3197.0
2092,2025-06-26,JPY,VND,184.87,178.73
2093,2025-06-26,KRW,VND,20.0,18.1
2094,2025-06-26,NZD,VND,16107.0,15519.0
2095,2025-06-26,SGD,VND,20764.0,20235.0
2096,2025-06-26,THB,VND,836.0,783.0
2097,2025-06-26,USD,VND,,
2098,2025-06-26,USD,VND,,
2099,2025-06-26,USD,VND,26299.0,25957.0
2100,2025-06-27,AUD,VND,17383.0,16805.0
2101,2025-06-27,CAD,VND,19474.0,18851.0
2102,2025-06-27,CHF,VND,33073.0,32416.0
2103,2025-06-27,CNY,VND,3690.0,3570.0
2104,2025-06-27,EUR,VND,31224.0,30190.0
2105,2025-06-27,GBP,VND,36383.0,35439.0
2106,2025-06-27,HKD,VND,3396.0,3193.0
2107,2025-06-27,JPY,VND,184.17,178.02
2108,2025-06-27,KRW,VND,20.0,18.0
2109,2025-06-27,NZD,VND,16106.0,15515.0
2110,2025-06-27,SGD,VND,20726.0,20198.0
2111,2025-06-27,THB,VND,833.0,779.0
2112,2025-06-27,USD,VND,,
2113,2025-06-27,USD,VND,,
2114,2025-06-27,USD,VND,26275.0,25930.0
2115,2025-06-28,AUD,VND,17354.0,16778.0
2116,2025-06-28,CAD,VND,19432.0,18813.0
2117,2025-06-28,CHF,VND,33032.0,32383.0
2118,2025-06-28,CNY,VND,3690.0,3570.0
2119,2025-06-28,EUR,VND,31250.0,30217.0
2120,2025-06-28,GBP,VND,36310.0,35372.0
2121,2025-06-28,HKD,VND,3396.0,3193.0
2122,2025-06-28,JPY,VND,183.97,177.79
2123,2025-06-28,KRW,VND,20.0,18.0
2124,2025-06-28,NZD,VND,16077.0,15492.0
2125,2025-06-28,SGD,VND,20716.0,20187.0
2126,2025-06-28,THB,VND,835.0,778.0
2127,2025-06-28,USD,VND,,
2128,2025-06-28,USD,VND,,
2129,2025-06-28,USD,VND,26275.0,25930.0
2130,2025-06-30,AUD,VND,17355.0,16779.0
2131,2025-06-30,CAD,VND,19451.0,18834.0
2132,2025-06-30,CHF,VND,33117.0,32476.0
2133,2025-06-30,CNY,VND,3690.0,3570.0
2134,2025-06-30,EUR,VND,31274.0,30243.0
2135,2025-06-30,GBP,VND,36281.0,35348.0
2136,2025-06-30,HKD,VND,3399.0,3196.0
2137,2025-06-30,JPY,VND,184.65,178.45
2138,2025-06-30,KRW,VND,20.0,18.1
2139,2025-06-30,NZD,VND,16100.0,15510.0
2140,2025-06-30,SGD,VND,20747.0,20221.0
2141,2025-06-30,THB,VND,835.0,782.0
2142,2025-06-30,USD,VND,,
2143,2025-06-30,USD,VND,,
2144,2025-06-30,USD,VND,26300.0,25955.0
2145,2025-07-01,AUD,VND,17521.0,16941.0
2146,2025-07-01,CAD,VND,19578.0,18960.0
2147,2025-07-01,CHF,VND,33533.0,32881.0
2148,2025-07-01,CNY,VND,3690.0,3570.0
2149,2025-07-01,EUR,VND,31537.0,30508.0
2150,2025-07-01,GBP,VND,36522.0,35584.0
2151,2025-07-01,HKD,VND,3400.0,3198.0
2152,2025-07-01,JPY,VND,186.39,180.21
2153,2025-07-01,KRW,VND,20.0,18.1
2154,2025-07-01,NZD,VND,16253.0,15660.0
2155,2025-07-01,SGD,VND,20826.0,20298.0
2156,2025-07-01,THB,VND,838.0,784.0
2157,2025-07-01,USD,VND,,
2158,2025-07-01,USD,VND,,
2159,2025-07-01,USD,VND,26310.0,25967.0
2160,2025-07-02,AUD,VND,17489.0,16907.0
2161,2025-07-02,CAD,VND,19526.0,18909.0
2162,2025-07-02,CHF,VND,33380.0,32730.0
2163,2025-07-02,CNY,VND,3690.0,3570.0
2164,2025-07-02,EUR,VND,31468.0,30441.0
2165,2025-07-02,GBP,VND,36346.0,35409.0
2166,2025-07-02,HKD,VND,3405.0,3202.0
2167,2025-07-02,JPY,VND,185.15,178.99
2168,2025-07-02,KRW,VND,20.0,18.1
2169,2025-07-02,NZD,VND,16164.0,15575.0
2170,2025-07-02,SGD,VND,20805.0,20278.0
2171,2025-07-02,THB,VND,838.0,785.0
2172,2025-07-02,USD,VND,,
2173,2025-07-02,USD,VND,,
2174,2025-07-02,USD,VND,26323.0,26003.0
2175,2025-07-03,AUD,VND,17545.0,16963.0
2176,2025-07-03,CAD,VND,19638.0,19022.0
2177,2025-07-03,CHF,VND,33441.0,32785.0
2178,2025-07-03,CNY,VND,3690.0,3570.0
2179,2025-07-03,EUR,VND,31563.0,30534.0
2180,2025-07-03,GBP,VND,36301.0,35370.0
2181,2025-07-03,HKD,VND,3409.0,3207.0
2182,2025-07-03,JPY,VND,185.78,179.63
2183,2025-07-03,KRW,VND,20.0,18.0
2184,2025-07-03,NZD,VND,16184.0,15595.0
2185,2025-07-03,SGD,VND,20848.0,20323.0
2186,2025-07-03,THB,VND,841.0,787.0
2187,2025-07-03,USD,VND,,
2188,2025-07-03,USD,VND,,
2189,2025-07-03,USD,VND,26345.0,26040.0
2190,2025-07-04,AUD,VND,17482.0,16900.0
2191,2025-07-04,CAD,VND,19616.0,19000.0
2192,2025-07-04,CHF,VND,33367.0,32716.0
2193,2025-07-04,CNY,VND,3690.0,3570.0
2194,2025-07-04,EUR,VND,31495.0,30467.0
2195,2025-07-04,GBP,VND,36269.0,35324.0
2196,2025-07-04,HKD,VND,3406.0,3203.0
2197,2025-07-04,JPY,VND,184.93,178.76
2198,2025-07-04,KRW,VND,20.0,18.0
2199,2025-07-04,NZD,VND,16143.0,15557.0
2200,2025-07-04,SGD,VND,20814.0,20289.0
2201,2025-07-04,THB,VND,840.0,787.0
2202,2025-07-04,USD,VND,,
2203,2025-07-04,USD,VND,,
2204,2025-07-04,USD,VND,26354.0,26012.0
2205,2025-07-05,AUD,VND,17475.0,16880.0
2206,2025-07-05,CAD,VND,19604.0,18979.0
2207,2025-07-05,CHF,VND,33345.0,32683.0
2208,2025-07-05,CNY,VND,3690.0,3570.0
2209,2025-07-05,EUR,VND,31504.0,30459.0
2210,2025-07-05,GBP,VND,36264.0,35312.0
2211,2025-07-05,HKD,VND,3406.0,3202.0
2212,2025-07-05,JPY,VND,184.69,178.45
2213,2025-07-05,KRW,VND,20.0,18.0
2214,2025-07-05,NZD,VND,16152.0,15550.0
2215,2025-07-05,SGD,VND,20809.0,20268.0
2216,2025-07-05,THB,VND,842.0,786.0
2217,2025-07-05,USD,VND,,
2218,2025-07-05,USD,VND,,
2219,2025-07-05,USD,VND,26360.0,26005.0
2220,2025-07-07,AUD,VND,17304.0,16724.0
2221,2025-07-07,CAD,VND,19485.0,18869.0
2222,2025-07-07,CHF,VND,33179.0,32536.0
2223,2025-07-07,CNY,VND,3690.0,3570.0
2224,2025-07-07,EUR,VND,31346.0,30315.0
2225,2025-07-07,GBP,VND,36092.0,35146.0
2226,2025-07-07,HKD,VND,3403.0,3200.0
2227,2025-07-07,JPY,VND,183.32,177.18
2228,2025-07-07,KRW,VND,20.0,18.0
2229,2025-07-07,NZD,VND,15961.0,15369.0
2230,2025-07-07,SGD,VND,20721.0,20191.0
2231,2025-07-07,THB,VND,834.0,781.0
2232,2025-07-07,USD,VND,,
2233,2025-07-07,USD,VND,,
2234,2025-07-07,USD,VND,26330.0,25985.0
2235,2025-07-08,AUD,VND,17400.0,16820.0
2236,2025-07-08,CAD,VND,19503.0,18883.0
2237,2025-07-08,CHF,VND,33174.0,32523.0
2238,2025-07-08,CNY,VND,3690.0,3570.0
2239,2025-07-08,EUR,VND,31344.0,30313.0
2240,2025-07-08,GBP,VND,36040.0,35102.0
2241,2025-07-08,HKD,VND,3400.0,3198.0
2242,2025-07-08,JPY,VND,182.26,176.07
2243,2025-07-08,KRW,VND,20.0,18.0
2244,2025-07-08,NZD,VND,15988.0,15398.0
2245,2025-07-08,SGD,VND,20712.0,20186.0
2246,2025-07-08,THB,VND,835.0,781.0
2247,2025-07-08,USD,VND,,
2248,2025-07-08,USD,VND,,
2249,2025-07-08,USD,VND,26313.0,25970.0
2250,2025-07-09,AUD,VND,17397.0,16820.0
2251,2025-07-09,CAD,VND,19465.0,18847.0
2252,2025-07-09,CHF,VND,33233.0,32583.0
2253,2025-07-09,CNY,VND,3690.0,3570.0
2254,2025-07-09,EUR,VND,31295.0,30265.0
2255,2025-07-09,GBP,VND,36079.0,35142.0
2256,2025-07-09,HKD,VND,3401.0,3199.0
2257,2025-07-09,JPY,VND,181.94,175.81
2258,2025-07-09,KRW,VND,19.9,18.0
