report_id,title,ticker,date,pdf_url,download_url,downloaded,download_path
cb921a95a649c59676bd76737873ba9e,CTCP Đầu tư Nam Long - Báo cáo cập nhật 2Q2025,,12/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_NLG_20250912 (2).pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_NLG_20250912 (2).pdf,False,
9b610fc3c06c26a2c2ec66477aef0cb3,CTCP Vàng Bạc Đá Quý Phú Nhuận - Báo cáo cập nhật 2Q2025,,10/09/2025,https://kbsec.com.vn/pic/Service/KBSV_PNJ_Baocaocapnhat_20250910.pdf,https://kbsec.com.vn/pic/Service/KBSV_PNJ_Baocaocapnhat_20250910.pdf,False,
ca06d24a9fe3b2676cb305b42c415b09,Ngân hàng TMCP Ngoại Thương Việt Nam - Báo cáo cập nhật 2Q2025,,09/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VCB_20250908.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VCB_20250908.pdf,False,
82e596c08e4bc5f5b2bfd4424f7a1d78,CTCP Gemadept - Báo cáo cập nhật 2Q2025,,09/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GMD_20250909.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GMD_20250909.pdf,False,
039e228e3cae5d75c86e56b048b9e710,Ngân hàng TMCP Á Châu - Báo cáo cập nhật 2Q2025,,04/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACB_082025 (2).pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACB_082025 (2).pdf,False,
493d63a32b0ae7747ae34423327d65be,CTCP Đầu tư Thế giới Di động - Báo cáo cập nhật 2Q2025,,03/09/2025,https://kbsec.com.vn/pic/Service/KBSV_MWG_Baocaocapnhat_20250829.pdf,https://kbsec.com.vn/pic/Service/KBSV_MWG_Baocaocapnhat_20250829.pdf,False,
fa34d1089223150f2b93f35d8502e834,CTCP Bán lẻ Kỹ thuật số FPT - Báo cáo cập nhật 2Q2025,,03/09/2025,https://kbsec.com.vn/pic/Service/KBSV_FRT_Baocaocapnhat_20252908.pdf,https://kbsec.com.vn/pic/Service/KBSV_FRT_Baocaocapnhat_20252908.pdf,False,
879337ae263683053225cddd4336820a,CTCP Tập đoàn PC1 - Báo cáo cập nhật 2Q2025,,03/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_PC1_20250903.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_PC1_20250903.pdf,False,
f54e88d135bdb01f5a398c256af0941d,Ngân hàng TMCP Đầu Tư và Phát Triển Việt Nam - Báo cáo cập nhật 2Q-2025,,28/08/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BID_20250828.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BID_20250828.pdf,False,
56745b73913fdccc62b20f76fa0f9b6a,CTCP Sữa Việt Nam - Báo cáo cập nhật 2Q2025,,27/08/2025,https://kbsec.com.vn/pic/Service/KBSV_VNM_Baocaocapnhat_250827.pdf,https://kbsec.com.vn/pic/Service/KBSV_VNM_Baocaocapnhat_250827.pdf,False,
f52f6fe1125abda86120e11a84735fc1,CTCP Phân bón Dầu khí Cà Mau - Báo cáo cơ hội đầu tư,,25/08/2025,https://kbsec.com.vn/pic/Service/KBSV_DCM_Baocaocohoidautu_250825.pdf,https://kbsec.com.vn/pic/Service/KBSV_DCM_Baocaocohoidautu_250825.pdf,False,
155df1ca39fc93f6c6cff300092b951a,Ngân hàng TMCP Công Thương Việt Nam - Báo cáo cập nhật 2Q2025,,21/08/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_CTG_20250815 (2).pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_CTG_20250815 (2).pdf,False,
2454c9b84f205bc6dc565689b846d010,CTCP Đầu tư và Kinh doanh Nhà Khang Điền - Báo cáo cập nhật 2Q2025,,19/08/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_251908.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_251908.pdf,False,
88efbcaf740d4b92c14f6d9600dbee9e,CTCP Nhựa Bình Minh - Báo cáo cập nhật 2Q2025,,15/08/2025,https://kbsec.com.vn/pic/Service/KBSV_BMP_Baocaocapnhat_250815.pdf,https://kbsec.com.vn/pic/Service/KBSV_BMP_Baocaocapnhat_250815.pdf,False,
37f4614bed62f13de3d77613fa0879ad,Ngân hàng TMCP Việt Nam Thịnh Vượng - Báo cáo cập nhật 2Q2025,,13/08/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VPB_20250812.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VPB_20250812.pdf,False,
1d4471aa0a87638fd574716a3ff4c646,CTCP Vàng Bạc Đá Quý Phú Nhuận - Cập nhật buổi gặp gỡ chuyên viên phân tích 2Q2025,,29/07/2025,https://kbsec.com.vn/pic/Service/KBSV_PNJ_FTM_AM.pdf,https://kbsec.com.vn/pic/Service/KBSV_PNJ_FTM_AM.pdf,False,
